timestamp,agent.name,rule.description,rule.level,rule.id
"Apr 9, 2025 @ 11:02:05.121","agente-ubuntu","File ""/home/webshell"" is a positive match for YARA rule: Webshell_Worse_Linux_Shell_1_RID320C","10","108001"
"Apr 9, 2025 @ 11:02:01.115","agente-ubuntu","File ""/home/webshell"" is a positive match for YARA rule: Webshell_Worse_Linux_Shell_php_RID3323","10","108001"
"Apr 9, 2025 @ 11:01:57.111","agente-ubuntu","Active response successfully removed malicious file ""/home/webshell""","5","108002"
"Apr 9, 2025 @ 11:01:55.721","agente-ubuntu","File deleted.","7","553"
"Apr 9, 2025 @ 11:01:24.366","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.366","agente-ubuntu","File deleted.","7","553"
"Apr 9, 2025 @ 11:01:24.365","agente-ubuntu","File added to /home directory.","5","100301"
"Apr 9, 2025 @ 11:01:24.262","agente-ubuntu","File ""/home/xbash"" is a positive match for YARA rule: MAL_Xbash_PY_Sep18_RID2D38","10","108001"
"Apr 9, 2025 @ 11:01:24.262","agente-ubuntu","Active response successfully removed malicious file ""/home/xbash""","5","108002"
"Apr 9, 2025 @ 11:01:24.251","agente-ubuntu","File ""/home/mirai"" is a positive match for YARA rule: MAL_ELF_LNX_Mirai_Oct10_2_RID2F3A","10","108001"
"Apr 9, 2025 @ 11:01:24.248","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.247","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.244","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.242","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.240","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.237","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.236","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.233","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.231","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.229","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.228","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.225","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.223","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.221","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.219","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.216","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.215","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.213","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.211","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.210","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.209","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.205","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.205","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.200","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.197","agente-ubuntu","File ""/home/mirai"" is a positive match for YARA rule: SUSP_XORed_Mozilla_Oct19_RID2FA3","10","108001"
"Apr 9, 2025 @ 11:01:24.195","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.193","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.191","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.189","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.187","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.185","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.183","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.180","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.179","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.176","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.174","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.172","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.170","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.168","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.166","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.163","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.161","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.160","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.157","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.155","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.153","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.150","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.148","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.146","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.144","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.142","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.140","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.137","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.135","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.133","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.132","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.129","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.127","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.125","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.123","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.121","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.119","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.116","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.114","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.112","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.110","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.109","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.107","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.105","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.104","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.100","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.100","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.097","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.094","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.091","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.088","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.087","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.085","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.083","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.080","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.078","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.077","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.074","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.072","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.070","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.068","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.065","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.063","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.061","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.061","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.058","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.055","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.055","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:01:24.051","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:58.263","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:58.225","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:58.187","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:58.148","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:58.110","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:58.074","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:58.039","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:57.978","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:57.045","agente-ubuntu","Active response successfully removed malicious file ""/home/mirai""","5","108002"
"Apr 9, 2025 @ 11:00:56.939","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.908","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.825","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.799","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.757","agente-ubuntu","File deleted.","7","553"
"Apr 9, 2025 @ 11:00:56.754","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.727","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.227","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.211","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.187","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.175","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.163","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.151","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.139","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.127","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.115","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.036","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.025","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.016","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:56.005","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.994","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.985","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.974","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.963","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.952","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.864","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.856","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.848","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.840","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.831","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.823","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.815","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.810","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.786","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.653","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.648","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.631","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.623","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.478","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.470","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.462","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:55.303","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:54.678","agente-ubuntu","File added to /home directory.","5","100301"
"Apr 9, 2025 @ 11:00:54.666","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:54.519","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:54.513","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:54.370","agente-ubuntu","File modified in /home directory.","5","100300"
"Apr 9, 2025 @ 11:00:53.723","agente-ubuntu","File added to /home directory.","5","100301"
"Apr 9, 2025 @ 10:59:35.090","agente-ubuntu","syslog: User missed the password more than one time","10","2502"
"Apr 9, 2025 @ 10:59:35.087","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:35.054","agente-ubuntu","PAM: Login session closed.","3","5502"
"Apr 9, 2025 @ 10:59:35.025","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:35.023","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:35.021","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:35.016","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:35.013","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:35.010","agente-ubuntu","PAM: Login session opened.","3","5501"
"Apr 9, 2025 @ 10:59:35.008","agente-ubuntu","Multiple authentication failures followed by a success.","12","40112"
"Apr 9, 2025 @ 10:59:35.007","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:33.067","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:33.067","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:33.026","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:33.025","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:33.025","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:33.025","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:33.025","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:33.025","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:33.025","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:33.025","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:33.025","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:33.006","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:31.019","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:31.017","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:31.017","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:31.017","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:31.017","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:31.017","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:31.017","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:31.017","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:29.077","agente-ubuntu","PAM: Multiple failed logins in a small period of time.","10","5551"
"Apr 9, 2025 @ 10:59:29.075","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:59:29.074","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:59:29.071","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:59:29.069","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:59:29.068","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:59:29.062","agente-ubuntu","syslog: User missed the password more than one time","10","2502"
"Apr 9, 2025 @ 10:59:29.061","agente-ubuntu","syslog: User authentication failure.","5","2501"
"Apr 9, 2025 @ 10:59:29.059","agente-ubuntu","Maximum authentication attempts exceeded.","8","5758"
"Apr 9, 2025 @ 10:59:29.055","agente-ubuntu","syslog: User missed the password more than one time","10","2502"
"Apr 9, 2025 @ 10:59:29.054","agente-ubuntu","syslog: User authentication failure.","5","2501"
"Apr 9, 2025 @ 10:59:29.049","agente-ubuntu","Maximum authentication attempts exceeded.","8","5758"
"Apr 9, 2025 @ 10:59:29.045","agente-ubuntu","syslog: User missed the password more than one time","10","2502"
"Apr 9, 2025 @ 10:59:29.043","agente-ubuntu","syslog: User authentication failure.","5","2501"
"Apr 9, 2025 @ 10:59:29.040","agente-ubuntu","Maximum authentication attempts exceeded.","8","5758"
"Apr 9, 2025 @ 10:59:29.036","agente-ubuntu","Multiple authentication failures.","10","40111"
"Apr 9, 2025 @ 10:59:29.034","agente-ubuntu","syslog: User authentication failure.","5","2501"
"Apr 9, 2025 @ 10:59:29.032","agente-ubuntu","Maximum authentication attempts exceeded.","8","5758"
"Apr 9, 2025 @ 10:59:29.030","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:59:29.027","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:59:29.025","agente-ubuntu","PAM: Multiple failed logins in a small period of time.","10","5551"
"Apr 9, 2025 @ 10:59:29.023","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:59:29.019","agente-ubuntu","syslog: User missed the password more than one time","10","2502"
"Apr 9, 2025 @ 10:59:29.017","agente-ubuntu","syslog: User authentication failure.","5","2501"
"Apr 9, 2025 @ 10:59:29.015","agente-ubuntu","Maximum authentication attempts exceeded.","8","5758"
"Apr 9, 2025 @ 10:59:29.012","agente-ubuntu","PAM: User login failed.","5","5503"
"Apr 9, 2025 @ 10:59:29.011","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:29.008","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:29.006","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:29.004","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:29.001","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:28.997","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:28.997","agente-ubuntu","sshd: authentication failed.","5","5760"
"Apr 9, 2025 @ 10:59:27.063","agente-ubuntu","syslog: User missed the password more than one time","10","2502"
"Apr 9, 2025 @ 10:59:27.061","agente-ubuntu","syslog: User authentication failure.","5","2501"
"Apr 9, 2025 @ 10:59:27.059","agente-ubuntu","Maximum authentication attempts exceeded.","8","5758"
"Apr 9, 2025 @ 10:59:27.054","agente-ubuntu","syslog: User missed the password more than one time","10","2502"
"Apr 9, 2025 @ 10:59:27.052","agente-ubuntu","syslog: User authentication failure.","5","2501"
"Apr 9, 2025 @ 10:59:27.049","agente-ubuntu","Maximum authentication attempts exceeded.","8","5758"
"Apr 9, 2025 @ 10:59:27.045","agente-ubuntu","syslog: User authentication failure.","5","2501"
"Apr 9, 2025 @ 10:59:27.045","agente-ubuntu","Multiple authentication failures.","10","40111"
"Apr 9, 2025 @ 10:59:27.039","agente-ubuntu","syslog: User missed the password more than one time","10","2502"
"Apr 9, 2025 @ 10:59:27.037","agente-ubuntu","syslog: User authentication failure.","5","2501"
